problems	1103	"英[ˈprɒbləmz]
美[ˈprɑbləmz]
棘手的问题;难题;困难;逻辑题;数学题;problem的复数"
down	1098	"英[daʊn]
美[daʊn]
向下;朝下;在下面;下;在较低水平;下降;下跌;向下，往下;沿着;顺着;朝着;贯穿…时间;遍及…时期;喝下，吃下，咽下;使倒下;击倒;悲哀;沮丧;情绪低落;停机;停止运行;绒羽;绒毛;软毛;汗毛;进攻分段，10码进攻(球队可向前推进10码持球进攻的四次机会。球队在连续四次进攻中失球或未能推进10码即不能继续)"
answers	1094	"英[ˈɑːnsəz]
美[ˈænsərz]
答复;回答;适合;符合;比得上;相配;answer的第三人称单数"
say	1088	"英[seɪ]
美[seɪ]
说;讲;告诉;念;朗诵;背诵;表达，表述;决定权;发言权;嘿，啧啧;喂，我说"
letter	1087	"英[ˈletə(r)]
美[ˈletər]
信;函;字母;校运动队字母标志;用字母标明;把字母印刷于;领取到学校运动队布制字母标志"
place	1082	"英[pleɪs]
美[pleɪs]
位置;地点;场所;地方;城镇;有某用途的建筑;放置，安放;使处于某位置;安置;安顿;以某种态度对待"
change	1076	"英[tʃeɪndʒ]
美[tʃeɪndʒ]
改变;变化;使不同;变换，改换，变成;变更;变革;替代;更换;替代物"
yet	1076	"英[jet]
美[jet]
用于否定句和疑问句，谈论尚未发生但可能发生的事;现在;即刻;马上;从现在起直至某一时间;还;但是;然而"
know	1076	"英[nəʊ]
美[noʊ]
知道;知悉;了解;认识到;懂得;意识到;确信;确知;肯定"
high	1076	"英[haɪ]
美[haɪ]
高的;有某高度的;很高的;海拔很高的;最高水平;最大数量;高气压区;反气旋;最高气温;在高处;向高处;高;大;音调高"
things	1065	"英[θɪŋz]
美[θɪŋz]
东西;物;物件;物品;事物;用品，衣服;用具;thing的复数"
century	1065	"英[ˈsentʃəri]
美[ˈsentʃəri]
100年;百年;世纪;100分"
translation	1060	"英[trænzˈleɪʃn]
美[trænzˈleɪʃn]
翻译;译;译文;译本;译作;转变;转化"
states	1055	"英[steɪts]
美[steɪts]
状态;状况;情况;国家;州;邦;陈述;说明;声明;规定;公布;state的第三人称单数和复数"
underlined	1039	"英[ˌʌndəˈlaɪnd]
美[ˌʌndərˈlaɪnd]
在画线;画底线标出;强调;突现;underline的过去分词和过去式"
keep	1038	"英[kiːp]
美[kiːp]
保持，处于;继续，重复;使耽搁;使延误;生活必需品;生活费用;城堡主楼"
health	1027	"英[helθ]
美[helθ]
人的身体状况;健康;医疗;保健;卫生"
large	1022	"英[lɑːdʒ]
美[lɑːrdʒ]
大的;大规模的;大量的;大型号的;广泛的;众多的"
changes	1022	"英[ˈtʃeɪndʒɪz]
美[ˈtʃeɪndʒɪz]
改变;变化;使不同;变换，改换，变成;变更;变革;替代;更换;替代物;change的第三人称单数和复数"
until	1022	"英[ənˈtɪl]
美[ənˈtɪl]
到…时;直到…为止"
longer	1022	"英[ˈlɒŋgə]
美[ˈlɔŋgər]
长期地;长久地;很久地;用于名词后强调某事发生在某整段时间;长的;长;长时间的;长久的;长期的;long的比较级"
right	1022	"英[raɪt]
美[raɪt]
正当;妥当;正确的;真正的;真实的;适当的;正好的;恰当的;右边的;正好;恰好;直接地;一直;径直;完全地;立即;马上;毫不耽搁;公正;正义;正确;正当的要求;权利;版权;发行权;右边;右派;使回到正常位置;把…扶正;使…直立;改正;纠正;使恢复正常;向右;是的，好的;嗨，喂;对不"
why	1022	"英[waɪ]
美[waɪ]
为什么，为何;何必;为什么，…的原因;哎呀，呦，哟，嗨;原因;理由;说明;难解的问题"
economic	1016	"英[ˌiːkəˈnɒmɪk]
美[ˌiːkəˈnɑːmɪk]
经济的;经济上的;经济学的;有利可图的;可赚钱的;合算的"
numbered	1012	"英[ˈnʌmbəd]
美[ˈnʌmbərd]
编号的;标号;给…编号;总计;共计;数以…计;把…算作;归入;number的过去分词和过去式"
day	1011	"英[deɪ]
美[deɪ]
一天;一日;白昼;白天;工作日;一天的活动时间"
thought	1011	"英[θɔːt]
美[θɔːt]
想法;看法;主意;记忆;心思;思想;思考能力;思维过程;思考;思维;认为;以为;想;思索;琢磨;think的过去分词和过去式"
back	1011	"英[bæk]
美[bæk]
背部，背;腰背;脊柱;脊梁骨;后部;后面;末尾;背后的;后面的;后部的;过去的;旧时的;到期未付的;拖欠的;向后;在后;在背面;与有距离;控制住;忍住;后退，倒退;帮助;支持;下赌注于"
never	1006	"英[ˈnevə(r)]
美[ˈnevər]
从不;绝不;从未;未曾;(与not同义，语气较强)一点都不;不会吧"
among	1006	"英[əˈmʌŋ]
美[əˈmʌŋ]
在…中;周围是;在中;…之一;在三者或以上中"
process	1005	"英[ˈprəʊses , prəˈses]
美[ˈprɑːses , prəˈses]
过程;进程;过程，步骤，流程;做事方法;工艺流程;工序;加工;处理;审阅，审核，处理;数据处理;列队行进;缓缓前进"
certain	1005	"英[ˈsɜːtn]
美[ˈsɜːrtn]
确实;确定;肯定;确信;无疑;某事，某人，某种;某些"
always	1005	"英[ˈɔːlweɪz]
美[ˈɔːlweɪz]
总是;每次都是;一直;一贯;永远"
structure	1000	"英[ˈstrʌktʃə(r)]
美[ˈstrʌktʃər]
结构;构造;结构体;建筑物;精心组织;周密安排;体系;使形成体系;系统安排"
although	995	"英[ɔːlˈðəʊ]
美[ɔːlˈðoʊ]
虽然;尽管;即使;不过;然而"
having	995	"英[ˈhævɪŋ]
美[ˈhævɪŋ]
有;持有;占有;由…组成;显示出，带有;have的现在分词"
ago	995	"英[əˈɡəʊ]
美[əˈɡoʊ]
以前"
fact	989	"英[fækt]
美[fækt]
现实;实际情况;事实，真相;真实的事物;真实情况"
age	984	"英[eɪdʒ]
美[eɪdʒ]
年龄;年龄段;时代，时期;变老;使显老;使变老;使苍老;成熟，变陈"
future	984	"英[ˈfjuːtʃə(r)]
美[ˈfjuːtʃər]
将来;未来;未来的事;将来发生的事;前景;前途;前程;将来的;未来的;将来发生的"
others	983	"英[ˈʌðəz]
美[ˈʌðərz]
其他人员"
scientists	983	"英[ˈsaɪəntɪsts]
美[ˈsaɪəntɪsts]
科学家;scientist的复数"
did	978	"英[dɪd]
美[dɪd]
做，干，办;做;行动;表现;进展，进行;do的过去式"
past	973	"英[pɑːst]
美[pæst]
过去的;昔日的;刚过去的;刚结束的;从前的;以往的;过去;昔日;过去的事情;过去的经历;晚于;在…之后;在另一边;到另一侧;多于;超过;从一侧到另一侧;经过;过去，逝去"
probably	973	"英[ˈprɒbəbli]
美[ˈprɑːbəbli]
几乎肯定;很可能;大概"
written	968	"英[ˈrɪtn]
美[ˈrɪtn]
书面的;笔头的;以书信形式的;成文的;正式的;书写;写字;写作;作曲;编写;写信;write的过去分词"
said	967	"英[sed]
美[sed]
说;讲;告诉;念;朗诵;背诵;表达，表述;say的过去分词和过去式"
found	962	"英[faʊnd]
美[faʊnd]
创建，创办;建立，兴建;把…基于;把…建立在;find的过去分词和过去式"
study	961	"英[ˈstʌdi]
美[ˈstʌdi]
学习;研究;功课;课业;学业;用于某些学科名称;攻读;审视;端详;细看;调查"
choices	956	"英[ˈtʃɔɪsɪz]
美[ˈtʃɔɪsəz]
选择;挑选;抉择;选择权;选择的可能性;入选者;被选中的东西;choice的复数"
idea	951	"英[aɪˈdɪə]
美[aɪˈdiːə]
想法;构思;主意;印象;概念;意见;看法;信念"
whether	946	"英[ˈweðə(r)]
美[ˈweðər]
是否;是…，或者…，不管…"
though	946	"英[ðəʊ]
美[ðoʊ]
虽然;尽管;即使;不过，可是，然而"
scientific	945	"英[ˌsaɪənˈtɪfɪk]
美[ˌsaɪənˈtɪfɪk]
科学的;关于科学的;细致严谨的"
case	940	"英[keɪs]
美[keɪs]
具体情况;事例;实例;实情;事实;特殊情况;奏爵士乐，跳爵士舞;游荡;使活泼"
test	939	"英[test]
美[test]
测验;考查;检查，化验，检验;试验;测试;检查;化验;检验"
development	935	"英[dɪˈveləpmənt]
美[dɪˈveləpmənt]
发展;发育;成长;壮大;开发;研制;研制成果;发展事态，进展情况，发展阶段"
result	934	"英[rɪˈzʌlt]
美[rɪˈzʌlt]
后果;结果;胜利，胜局;发生;产生"
every	934	"英[ˈevri]
美[ˈevri]
每一个，每个;所有可能的;完全可能的;每，每逢，每隔"
america	934	"英[əˈmerɪkə]
美[əˈmerɪkə]
美洲;美国"
meaning	929	"英[ˈmiːnɪŋ]
美[ˈmiːnɪŋ]
意义，意思;意义;真正重要性;价值;有意义的意味深长的;有所企图的;表示…的意思;意思是;本意是;打算;意欲;有…的目的;mean的现在分词"
true	929	"英[truː]
美[truː]
符合事实的;确实的;如实的;实质的，真正的;名副其实的;真正的;笔直地;不偏不斜地;直言相告;实话实说;真实;准确"
likely	929	"英[ˈlaɪkli]
美[ˈlaɪkli]
可能的;预料的;有希望的;似乎合适的;仿佛恰当的;可能;或许"
reason	924	"英[ˈriːzn]
美[ˈriːzn]
原因;理由;解释;正当理由;道理;情理;思考力;理解力;理性;推理;推论;推断;思考;理解"
translate	924	"英[trænzˈleɪt]
美[trænzˈleɪt]
翻译;译;被翻译;被译成;转变，变为"
system	923	"英[ˈsɪstəm]
美[ˈsɪstəm]
体系;方法;制度;体制;系统;身体"
culture	922	"英[ˈkʌltʃə(r)]
美[ˈkʌltʃər]
文化，文明;文化;培养"
blank	919	"英[blæŋk]
美[blæŋk]
空白的;空的;无图画的;没表情的;不理解的;不感兴趣的;空白处，空格;空白，遗忘;空弹;毫不理睬;突然忘掉;突然思路模糊"
role	918	"英[rəʊl]
美[roʊl]
职能;地位;角色;影响程度;作用"
parts	918	"英[pɑːts]
美[pɑːrts]
部分;片段;一点;成员;成分;离开;分别;分离;分开;隔离;分散;解散;part的第三人称单数和复数"
technology	918	"英[tekˈnɒlədʒi]
美[tekˈnɑːlədʒi]
科技;工艺;工程技术;技术学;工艺学;技术性机器"
country	907	"英[ˈkʌntri]
美[ˈkʌntri]
国;国家;地区，区域;全国人民;国民;全民"
once	907	"英[wʌns]
美[wʌns]
仅一次;一次;曾;曾经;(用于否定句、疑问句和if后)曾，根本;一…就;一旦;当…时候"
modern	902	"英[ˈmɒdn]
美[ˈmɑːdərn]
现代的;当代的;近代的;新式的;有别于传统的;时新的;现代化的;最新的;现代人;现代主义者;时髦人士;现代字体;指印刷中所用的一种字体"
least	902	"英[liːst]
美[liːst]
最小的;最少的;程度最轻的;最小;最少;微不足道;小的;比较小的;可爱的，可怜的，讨厌的;年幼的;幼小的;little的最高级"
enough	902	"英[ɪˈnʌf]
美[ɪˈnʌf]
足够的，充足的，充分的;足够;充分;充足;足够地;充分地;充足地;相当;尚;十分;很"
hard	902	"英[hɑːd]
美[hɑːrd]
坚固的;坚硬的;结实的;难做的;难懂的;难以回答的;困苦的;艰苦的;艰难的;努力地;费力地;艰难地;猛力地;猛烈地;彻底认真地"
going	902	"英[ˈɡəʊɪŋ]
美[ˈɡoʊɪŋ]
离去;去;离开;进展速度;难度;地面状况;常去…的;走;移动，旅行，行走;go的现在分词"
writing	901	"英[ˈraɪtɪŋ]
美[ˈraɪtɪŋ]
写;书写;写作;著书立说;著作;文字作品;文章;写字;作曲;编写;写信;write的现在分词"
based	896	"英[beɪst]
美[beɪst]
为基础，为根据;在…居住;基地在…;以…为重要部分;以…为主;以…为据点;把设在;base的过去分词和过去式"
government	896	"英[ˈɡʌvənmənt]
美[ˈɡʌvərnmənt]
政府;内阁;政体;国家体制;统治，治理，统治方式，管理方法"
law	890	"英[lɔː]
美[lɔː]
法律;法规;控告;对…起诉"
ever	885	"英[ˈevə(r)]
美[ˈevər]
(用于否定句和疑问句，或与if连用的句子)在任何时候，从来;以往任何时候，曾经;不断地;总是;始终"
during	880	"英[ˈdjʊərɪŋ]
美[ˈdʊrɪŋ]
在…期间;在…期间的某个时候"
seems	880	"英[siːmz]
美[siːmz]
好像，似乎，看来;感到好像，觉得似乎;看来好像;seem的第三人称单数"
cannot	875	"英[ˈkænɒt]
美[ˈkænɑːt]
can 的否定形式"
especially	875	"英[ɪˈspeʃəli]
美[ɪˈspeʃəli]
尤其;特别;格外;专门;特地;十分;非常"
something	874	"英[ˈsʌmθɪŋ]
美[ˈsʌmθɪŋ]
某事;某物;想来重要的事物;大致，左右;很，非常"
child	873	"英[tʃaɪld]
美[tʃaɪld]
儿童;小孩;子女;儿子;女儿;深受…影响的人"
themselves	869	"英[ðəmˈselvz]
美[ðəmˈselvz]
他们自己;她们自己;它们自己;(用以强调they或复数主语)他们亲自，他们本身;指性别不详的人时，用以代替himself或herself;herself的复数"
men	869	"英[men]
美[men]
man 的复数"
school	869	"英[skuːl]
美[skuːl]
学校;上学;上学阶段;上课时间;训练;使学会;教育;培养"
nature	864	"英[ˈneɪtʃə(r)]
美[ˈneɪtʃər]
自然界;大自然;自然;自然方式;天性;本性;性格"
around	864	"英[əˈraʊnd]
美[əˈraʊnd]
大约;周围;四周;围绕;环绕;在那边;到那边;从那边;绕着"
state	858	"英[steɪt]
美[steɪt]
状态;状况;情况;国家;州;邦;国家提供的;国事礼仪的;州的;邦的;陈述;说明;声明;规定;公布"
set	858	"英[set]
美[set]
放;置;使处于;使处于某种状况;使开始;把故事情节安排在;以…为…设置背景;一套，一副，一组;一组;一伙人;阶层;团伙;位于…的;安排好的;确定的;固定的;顽固的;固执的"
industry	857	"英[ˈɪndəstri]
美[ˈɪndəstri]
工业;生产制造;行业;勤奋;勤劳"
iv	853	"英[fɔː(r)]
美[fɔːr]
注入静脉的;静脉内"
national	852	"英[ˈnæʃnəl]
美[ˈnæʃnəl]
国家的;民族的;全国的;国有的;国立的;国营的;公民"
live	852	"英[lɪv , laɪv]
美[lɪv , laɪv]
住;居住;生存;活着;活的;现场直播的;实况转播的;现场演出的;在现场直播;在现场表演"
effect	852	"英[ɪˈfekt]
美[ɪˈfekt]
效应;影响;结果;外观，声响，印象，效果;财产，所有物，财物;使发生;实现;引起"
common	852	"英[ˈkɒmən]
美[ˈkɑːmən]
常见的;通常的;普遍的;共有的;共享的;共同的;普通的;平常的;寻常的;平凡的;公共用地;公地;学生公共食堂"
show	852	"英[ʃəʊ]
美[ʃoʊ]
表明;证明;给…看;出示;展示;教，解说;演示;演出;歌舞表演;节目;展览;展览会"
person	847	"英[ˈpɜːsn]
美[ˈpɜːrsn]
人;个人;某人;从事…工作的人;人员"
early	847	"英[ˈɜːli]
美[ˈɜːrli]
早期的;初期的;早先的;早到的;提前的;提早的;在早期;在初期;在开始阶段;提早;提前;先前;早些时候;…之前"
theory	847	"英[ˈθɪəri]
美[ˈθiːəri]
学说;论;说;理论;原理;原则;意见;看法;推测"
general	842	"英[ˈdʒenrəl]
美[ˈdʒenrəl]
全体的;普遍的;总的;正常的;一般的;常规的;概括性的;大体的;笼统的;将军;上将"
kind	842	"英[kaɪnd]
美[kaɪnd]
同类的人;种类;体贴的;慈祥的;友好的;宽容的;客气请求或命令"
point	841	"英[pɔɪnt]
美[pɔɪnt]
论点;观点;见解;重点;要点;核心问题;意图;目的;理由;指，指向;瞄准;对着;朝向"
turn	836	"英[tɜːn]
美[tɜːrn]
转动，旋转;转身;扭转;翻转;翻动;把…翻过来;转动;旋动;转弯，转向;弯道，转弯处"
jobs	836	"英[ˈdʒɒbz]
美[ˈdʒɑːbz]
工作;职业;职位;任务;工作，活儿，事情;责任;职责;job的第三人称单数和复数"
seem	836	"英[siːm]
美[siːm]
好像，似乎，看来;感到好像，觉得似乎;看来好像"
students	835	"英[ˈstjuːdənts]
美[ˈstudənts]
大学生;研究生;学生;中学生;研究者;学者;student的复数"
money	831	"英[ˈmʌni]
美[ˈmʌni]
钱;薪水;收入;钱币;钞票;财产;财富"
believe	831	"英[bɪˈliːv]
美[bɪˈliːv]
相信;认为真实;把当真;认为有可能;认定;看作"
feel	831	"英[fiːl]
美[fiːl]
觉得;感到;体会到;注意到，意识到，感觉到;感觉到;触觉;手感;触摸;摸;印象，感受;气氛"
marked	831	"英[mɑːkt]
美[mɑːrkt]
显而易见的;明显的;显著的;有标记成分的;做记号;做标记;留下痕迹;弄污;使有污点;标明方位;标示;mark的过去分词和过去式"
difficult	831	"英[ˈdɪfɪkəlt]
美[ˈdɪfɪkəlt]
困难的;费力的;难做的;难解的;问题很多的;充满艰难困苦的;麻烦的;难以讨好的;难以取悦的;不愿帮助的"
course	826	"英[kɔːs]
美[kɔːrs]
课程，讲座;课程;航向，航线;快速地流动;奔流"
pay	826	"英[peɪ]
美[peɪ]
付费;付酬;交纳;偿还;赢利;创收;工资;薪水"
instead	825	"英[ɪnˈsted]
美[ɪnˈsted]
代替;顶替;反而;却"
working	820	"英[ˈwɜːkɪŋ]
美[ˈwɜːrkɪŋ]
有工作的;有职业的;做工的;从事体力劳动的;工作上的;工作时间的;运作，工作方法;矿，巷道，作业区;做体力工作;劳动;干活;受雇于;从事…工作;使工作;使卖力干活;work的现在分词"
clearly	820	"英[ˈklɪəli]
美[ˈklɪrli]
清楚地;清晰地;明白地;易懂地;明显地;显然地"
ways	820	"英[weɪz]
美[weɪz]
方法;手段;途径;方式;作风;风度;样子;行为方式，生活方式，习俗;way的复数"
taken	820	"英[ˈteɪkən]
美[ˈteɪkən]
感兴趣的;被吸引的;携带;拿走;取走;运走;带去;引领;使达到，把…推向，把…带到;take的过去分词"
learn	820	"英[lɜːn]
美[lɜːrn]
学;学习;学到;学会;听到;得知;获悉;记住;背熟;熟记"
times	820	"英[taɪmz]
美[taɪmz]
乘以;倍;时间;时间，钟点，时刻;时，时间;为…安排时间;选择…的时机;计时;测定…所需的时间;在某一时刻击球;time的第三人称单数和复数"
interest	820	"英[ˈɪntrəst]
美[ˈɪntrəst]
兴趣;关注;引人关注的性质;吸引力;趣味;业余爱好;使感兴趣;使关注;利益"
family	819	"英[ˈfæməli]
美[ˈfæməli]
家，家庭;家庭;亲属;家族;家庭的;一家所有的;适合全家人的"
support	815	"英[səˈpɔːt]
美[səˈpɔːrt]
支持;拥护;鼓励;帮助;援助;资助;赞助;救助;支撑物;支承;支柱;支座"
perhaps	815	"英[pəˈhæps]
美[pərˈhæps]
可能;大概;也许;或许;假定;猜想;未定之事"
individual	814	"英[ˌɪndɪˈvɪdʒuəl]
美[ˌɪndɪˈvɪdʒuəl]
单独的;个别的;一个人的;供一人用的;独特的;与众不同的;个人;与众不同的人;有个性的人;某种类型的人;古怪的人"
therefore	809	"英[ˈðeəfɔː(r)]
美[ˈðerfɔːr]
因此;所以;因而"
small	809	"英[smɔːl]
美[smɔːl]
小的;小号的，小型的;成为小块;小小地;后腰;小件衣服"
sense	809	"英[sens]
美[sens]
感觉官能;感觉，意识;理解力;判断力;感觉到;意识到;觉察出;检测出"
view	809	"英[vjuː]
美[vjuː]
看法，意见，见解;态度;方法，方式;观看;看;视野;视域;视线;把…视为;以…看待;仔细察看;查看，察看"
company	808	"英[ˈkʌmpəni]
美[ˈkʌmpəni]
公司;商号;商行;剧团;演出团;陪伴;做伴"
living	803	"英[ˈlɪvɪŋ]
美[ˈlɪvɪŋ]
活着的;活的;在使用的;在实施的;生计;谋生;收入;生活方式;活着的人;住;居住;生存;活着;live的现在分词"
mind	803	"英[maɪnd]
美[maɪnd]
头脑;大脑;思考能力;智慧;思维方式;聪明人;富有才智的人;对烦恼，苦恼，焦虑;介意"
available	798	"英[əˈveɪləbl]
美[əˈveɪləbl]
可获得的;可购得的;可找到的;有空的"
makes	798	"英[meɪks]
美[meɪks]
制造;做;组装;写;出产;制订;铺床;make的第三人称单数"
within	798	"英[wɪˈðɪn]
美[wɪˈðɪn]
不出;在之内;在之间;在里面;在内部"
left	793	"英[left]
美[left]
左边的;左边;左方;左;左边的第一条路;左转弯;离开;离开居住地点;遗弃;丢弃;leave的过去分词和过去式;向左;在左边"
next	793	"英[nekst]
美[nekst]
下一个的;紧接着的;接下来的;紧随其后的;紧接着;随后;其次的;依次的;仅次于…的;用于询问，表示吃惊或困惑;下一位;下一个;下一件"
start	793	"英[stɑːt]
美[stɑːrt]
开始，着手，动手;发生，开始进行;开动;发动;启动;开头;开端;开始;起始优势;良好的基础条件"
attention	792	"英[əˈtenʃn]
美[əˈtenʃn]
注意;专心;留心;注意力;兴趣;关注;殷勤;关心;立正"
increase	787	"英[ɪnˈkriːs , ˈɪŋkriːs]
美[ɪnˈkriːs , ˈɪŋkriːs]
增长，增多;增加;增长;增多"
thus	782	"英[ðʌs]
美[ðʌs]
以此方式;如此;这样;因此;从而;所以"
ideas	782	"英[aɪˈdɪəz]
美[aɪˈdiəz]
想法;构思;主意;印象;概念;意见;看法;信念;idea的复数"
choice	781	"英[tʃɔɪs]
美[tʃɔɪs]
选择;挑选;抉择;选择权;选择的可能性;入选者;被选中的东西;优质的;上等的;优选的;中上级的;字斟句酌的;仔细推敲过的"
rate	781	"英[reɪt]
美[reɪt]
速度;进度;比率;率;价格;费用;评估;评价;估价;认为…是好的;看好;划分等级;分等"
defeated	778	"英[dɪˈfiːtɪd]
美[dɪˈfiːtɪd]
击败;战胜;使困惑;难住;使失败;阻挠;挫败;defeat的过去分词和过去式"
results	776	"英[rɪˈzʌlts]
美[rɪˈzʌlts]
后果;结果;胜利，胜局;发生;产生;result的第三人称单数和复数"
present	776	"英[ˈpreznt , prɪˈzent]
美[ˈpreznt , prɪˈzent]
现存的;当前的;出现;在场;出席;存在;礼物;礼品;目前;现在;把…交给;颁发;授予;提出;提交;展现，显示，表现"
me	776	"英[mi]
美[mi]
(I 的宾格)我;大调音阶的第3音"
away	771	"英[əˈweɪ]
美[əˈweɪ]
离开，在处;去别处;朝另一个方向;不在;离开"
really	771	"英[ˈriːəli]
美[ˈriːəli]
事实上，真正地，真实地;确实，的确;加强形容词或副词的语气"
knowledge	771	"英[ˈnɒlɪdʒ]
美[ˈnɑːlɪdʒ]
知识;学问;学识;知晓;知悉;了解"
young	770	"英[jʌŋ]
美[jʌŋ]
幼小的;未成熟的;年轻的;岁数不大的;相对年轻的;年轻人的;青年的;适合青年人的;年轻人，青年人;幼崽;幼兽;幼鸟"
market	770	"英[ˈmɑːkɪt]
美[ˈmɑːrkɪt]
集市;市场;商场;交易;买卖;交易量;商品的销售地;行销地区;消费群体;推销;促销"
clear	766	"英[klɪə(r)]
美[klɪr]
清晰易懂的;明白清楚的;不含混的;明显的;显然的;明确的;无疑的;清楚的;明白的;移走，搬走，清除;清理;使人离开;恢复畅通;不再受阻;离开;不靠近;不接触;一直"
history	765	"英[ˈhɪstri]
美[ˈhɪstri]
历史;发展史，历史;历史课;历史学"
problem	765	"英[ˈprɒbləm]
美[ˈprɑːbləm]
棘手的问题;难题;困难;逻辑题;数学题;找麻烦的;成问题的;惹乱子的"
hardly	765	"英[ˈhɑːdli]
美[ˈhɑːrdli]
几乎不;几乎没有;尤用于can或could之后，主要动词之前，强调做某事很难;刚刚;才"
conditions	760	"英[kənˈdɪʃnz]
美[kənˈdɪʃnz]
状态;状况;健康状况;疾病;训练;使习惯于;使适应;对…具有重要影响;影响;保持健康;养护;condition的第三人称单数和复数"
brackets	759	"英[ˈbrækɪts]
美[ˈbrækɪts]
括号;组级，等级;托架，支架;用括弧括上;把…等同考虑;把…相提并论;bracket的第三人称单数和复数"
understand	754	"英[ˌʌndəˈstænd]
美[ˌʌndərˈstænd]
懂;理解;领会;了解;认识到;明了;谅解;体谅"
lost	754	"英[lɒst]
美[lɔːst]
迷路的;迷失的;失去的;丢失的;丧失的;无法恢复的;得不到的;无法再找到的;无法再造的;遗失;丢失;损失，丧失，失去;被…夺去;lose的过去分词和过去式"
generally	749	"英[ˈdʒenrəli]
美[ˈdʒenrəli]
普遍地;广泛地;一般地;通常;大体上;笼统地;概括地;大概"
home	749	"英[həʊm]
美[hoʊm]
家;住所;房子，住宅，寓所;家乡;故乡;定居地;家的;家庭的;在家里做的;家用的;本国的;国内的;到家;向家;在家;到正确的位置;归巢，回家"
doing	749	"英[ˈduːɪŋ]
美[ˈduːɪŋ]
所做的事;发生的事;所作所为;做，干，办;做;行动;表现;进展，进行;do的现在分词"
under	749	"英[ˈʌndə(r)]
美[ˈʌndər]
在…下面;在…表面下;由…覆盖着;少于;小于;不足;比…年轻;在下面;在水下;较年轻;较低的;下面的"
control	748	"英[kənˈtrəʊl]
美[kənˈtroʊl]
管理权，控制权，支配权;控制能力;限制;限定;约束;管理;管制;指挥;控制;掌管;支配;阻止蔓延"
power	748	"英[ˈpaʊə(r)]
美[ˈpaʊər]
控制力;影响力;操纵力;统治;政权;能力;机会;驱动，推动;迅猛移动，快速前进"
women	747	"英[ˈwɪmɪn]
美[ˈwɪmən]
woman 的复数"
environment	738	"英[ɪnˈvaɪrənmənt]
美[ɪnˈvaɪrənmənt]
环境;客观环境;自然环境;生态环境;工作平台;软件包"
whose	738	"英[huːz]
美[huːz]
谁的;那个人的，那一个的，其;进一步提供信息时用"
followed	738	"英[ˈfɒləʊd]
美[ˈfɑːloʊd]
跟随;跟着;在…后发生，因…而发生;在…后做;follow的过去分词和过去式"
book	737	"英[bʊk]
美[bʊk]
书;书籍;印刷出版物;著作;本子;簿子;预约，预订;给预订飞机等座位;和预约演出日期"
recent	733	"英[ˈriːsnt]
美[ˈriːsnt]
近来的;新近的"
international	732	"英[ˌɪntəˈnæʃnəl]
美[ˌɪntərˈnæʃnəl]
国际的;国际体育比赛;国际体育比赛选手;外国人"
value	732	"英[ˈvæljuː]
美[ˈvæljuː]
价值;值，划算程度;用途;积极作用;重视;珍视;给…估价;给…定价"
growth	732	"英[ɡrəʊθ]
美[ɡroʊθ]
发育;成长;生长;增加;增长;增强;经济增长;经济发展"
situation	727	"英[ˌsɪtʃuˈeɪʃn]
美[ˌsɪtʃuˈeɪʃn]
情况;状况;形势;局面;地理位置，环境特点;职业;工作岗位"
united	727	"英[juˈnaɪtɪd]
美[juˈnaɪtɪd]
联合的;统一的;和谐的;一致的;团结的;用于团队和公司名称;联合，联手，团结;联结，联合;统一;unite的过去分词和过去式"
hand	727	"英[hænd]
美[hænd]
手;用…手的;用…只手的;帮助;协助;交;递;给"
growing	727	"英[ˈɡrəʊɪŋ]
美[ˈɡroʊɪŋ]
增加的;增长的;增强的;扩大;增加;增强;长大;长高;发育;成长;生长;grow的现在分词"
several	727	"英[ˈsevrəl]
美[ˈsevrəl]
几个;数个;一些;各自的;分别的"
almost	722	"英[ˈɔːlməʊst]
美[ˈɔːlmoʊst]
几乎;差不多"
able	722	"英[ˈeɪbl]
美[ˈeɪbl]
能;能够;有才智的;有才能的;擅长的"
countries	721	"英[ˈkʌntriz]
美[ˈkʌntriz]
国;国家;地区，区域;全国人民;国民;全民;country的复数"
form	721	"英[fɔːm]
美[fɔːrm]
类型;种类;形式;外表;样子;表格;出现，产生;形成;成形，组成;制作"
lives	721	"英[lɪvz , laɪvz]
美[lɪvz , laɪvz]
住;居住;生存;活着;live的第三人称单数和life的复数"
population	721	"英[ˌpɒpjuˈleɪʃn]
美[ˌpɑːpjuˈleɪʃn]
人口，人口数量;某领域的生物;族群;人口"
matter	721	"英[ˈmætə(r)]
美[ˈmætər]
课题;事情;问题;事态;当前的状况;怎么了;事关紧要;要紧;有重大影响"
anything	716	"英[ˈeniθɪŋ]
美[ˈeniθɪŋ]
(用于否定句、疑问句也用于if或whether之后，或紧接prevent、ban、avoid等动词，代替something)任何东西，任何事物;随便哪个东西;随便什么事物;重要东西;重要事物"
natural	716	"英[ˈnætʃrəl]
美[ˈnætʃrəl]
自然的;天然的;正常的;意料之中的;天生的;本能的;与生俱来的;有天赋的人;擅长做某事的人;本位音，还原音，本位号"
big	710	"英[bɪɡ]
美[bɪɡ]
大的，巨大的;年龄较大的;重大的;严重的;大大;给人印象深地"
nothing	705	"英[ˈnʌθɪŋ]
美[ˈnʌθɪŋ]
没有什么;没有一件东西;无关紧要的东西;毫无趣味的事"
